DELIVERY_UUID,DELIV_CREATED_AT_EDT,DELIV_STORE_NAME,DELIV_SUBMARKET,DELIV_DASHER_ID,DELIV_D2R,DELIV_IS_20_MIN_LATE,DELIV_CLAT,WAS_CANCELLED,DELIV_MISSING_INCORRECT_REPORT_BINARY,n_items_requested,n_missing,n_subbed,n_found,order_value,avg_item_price,n_categories,has_alcohol,has_perishable,missing_rate,sub_rate,unfulfilled_rate,plain_missing_rate,hour,dow,is_weekend,daypart,STORE_GRP,dasher_assigned,cluster_id
2a464fd9-ece5-4d63-82dc-ee8b7a4a77eb,2022-10-08 23:58:45.696,DashMart1,Cincinnati,9565117.0,0.066667,0,1.2,0,0,3,0,0,3,15.97,5.323333333333333,3,0,0,0.0,0.0,0.0,0.0,23,Saturday,True,Night(22-23),DashMart1,1,d9565117
07d61d69-e40c-485c-9082-d61b8726c2e2,2022-10-08 23:59:32.352,DashMart1,Cincinnati,14261097.0,0.05,0,5.883333,0,0,15,0,0,15,73.95,4.930000000000001,5,0,1,0.0,0.0,0.0,0.0,23,Saturday,True,Night(22-23),DashMart1,1,d14261097
f509f071-9330-4d44-a3ec-a70eac04509b,2022-10-09 00:02:45.024,DashMart1,Cincinnati,20782435.0,17.516667,0,12.3,0,0,2,0,0,2,8.98,4.49,1,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d20782435
981b2e72-83c0-4073-8419-8965b3d5f08d,2022-10-09 00:04:06.240,DashMart1,Cincinnati,2053464.0,2.733333,0,0.083333,0,0,5,0,0,5,15.85,3.17,3,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d2053464
b050893c-227f-474b-a417-2aa1612bd534,2022-10-09 00:06:16.704,DashMart1,Cincinnati,8659786.0,0.05,0,6.233333,0,0,5,0,0,5,24.55,4.91,3,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d8659786
ffc44021-7e00-4fc4-98b2-7f73d01e8179,2022-10-09 00:09:17.280,DashMart1,Cincinnati,2053464.0,0.033333,0,0.25,0,0,6,0,0,6,26.14,4.3566666666666665,5,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d2053464
fd3015f5-bac1-4496-b569-cc05daf22e9c,2022-10-09 00:09:27.648,DashMart1,Cincinnati,1698230.0,0.016667,0,2.083333,0,0,3,0,0,3,13.97,4.656666666666667,2,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d1698230
f4fb6af8-ca92-44da-8f20-61309586fa7b,2022-10-09 00:10:12.576,DashMart1,Cincinnati,9910848.0,0.016667,0,8.8,0,0,3,0,0,3,13.47,4.49,2,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d9910848
f5c49ac7-97d5-49ae-826f-308f9289e3dd,2022-10-09 00:10:14.304,DashMart1,Cincinnati,9910848.0,0.016667,0,8.8,0,0,5,0,0,5,19.55,3.91,4,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d9910848
3f94d1fa-c611-48e3-b1fb-d0d875791829,2022-10-09 00:14:05.856,DashMart1,Cincinnati,818303.0,0.916667,0,7.4,0,0,2,0,0,2,6.58,3.29,1,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d818303
00e4952c-ee2a-481f-9ddf-24c2915d0437,2022-10-09 00:15:33.120,DashMart1,Cincinnati,15570354.0,1.766667,0,4.3,0,0,13,0,0,13,55.370000000000005,4.259230769230769,4,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d15570354
4549a086-049e-4ba1-a11d-986c288b66af,2022-10-09 00:18:14.688,DashMart1,Cincinnati,15570354.0,1.766667,0,4.3,0,0,3,0,0,3,9.07,3.0233333333333334,1,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d15570354
76071821-38f2-4fbb-9dd6-85db12f40940,2022-10-09 00:22:48.576,DashMart1,Cincinnati,,,1,,0,0,6,0,0,6,16.740000000000002,2.7900000000000005,3,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,0,unassigned_76071821-38f2-4fbb-9dd6-85db12f40940
63ac5822-3fe3-4773-b414-34f9de4d339b,2022-10-09 00:22:51.168,DashMart1,Cincinnati,4821259.0,0.066667,0,6.183333,0,0,2,0,0,2,9.780000000000001,4.890000000000001,2,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d4821259
64c5ec62-5767-4306-9756-fe3b910ee477,2022-10-09 00:24:29.664,DashMart1,Cincinnati,4821259.0,0.066667,0,6.183333,0,0,3,0,0,3,17.57,5.8566666666666665,3,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d4821259
4262a04e-b4d5-4935-b4de-2724b772528b,2022-10-09 00:29:20.832,DashMart1,Cincinnati,20782435.0,3.033333,0,20.65,0,0,6,0,0,6,22.94,3.8233333333333337,3,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d20782435
018e2eac-5f5a-4afb-a6f4-76ed068ff210,2022-10-09 00:30:23.040,DashMart1,Cincinnati,17933117.0,4.233333,0,6.316667,0,0,4,0,0,4,13.260000000000002,3.3150000000000004,2,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d17933117
ee97083e-25d6-42ff-a82d-55ec17bc9619,2022-10-09 00:31:07.968,DashMart1,Cincinnati,10910871.0,0.083333,0,3.183333,0,0,7,0,0,7,32.43,4.632857142857143,4,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d10910871
24007f8e-0ee0-445c-b79d-20e27db93d24,2022-10-09 00:38:17.376,DashMart1,Cincinnati,17933117.0,4.233333,0,1.633333,0,0,6,0,0,6,22.14,3.69,3,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d17933117
27542658-2ea3-455d-90f7-0792f8578106,2022-10-09 00:39:36.000,DashMart1,Cincinnati,9075548.0,11.85,0,2.466667,0,0,2,0,0,2,7.08,3.54,2,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d9075548
fd91fc27-0940-4411-b2a3-be0c5ffd074f,2022-10-09 00:45:14.688,DashMart1,Cincinnati,9910848.0,0.466667,0,7.55,0,0,3,0,0,3,13.97,4.656666666666667,2,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d9910848
df76d60d-af53-47c9-9fc0-01209274fc44,2022-10-09 00:47:43.296,DashMart1,Cincinnati,9910848.0,0.466667,0,6.883333,0,0,5,0,0,5,11.850000000000001,2.37,2,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d9910848
048b571d-ee64-478b-85c7-ea3165f628b4,2022-10-09 00:48:27.360,DashMart1,Cincinnati,8715798.0,2.5,0,4.533333,0,0,1,0,0,1,3.09,3.09,1,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d8715798
684367cf-7c36-4041-a29c-81f47b1f4213,2022-10-09 00:49:28.704,DashMart1,Cincinnati,7009550.0,6.983333,0,9.783333,0,0,5,0,0,5,15.55,3.1100000000000003,3,0,0,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d7009550
6d12051c-7905-4458-ad37-686a4e462b07,2022-10-09 00:50:43.872,DashMart1,Cincinnati,10531002.0,15.966667,1,17.3,0,0,5,0,0,5,17.75,3.55,4,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d10531002
96aa325c-1814-4ca3-b56b-5a40727fbf6a,2022-10-09 00:52:29.280,DashMart1,Cincinnati,9576093.0,2.5,0,3.366667,0,0,1,0,0,1,6.49,6.49,1,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d9576093
57cac318-46fd-4d7d-b2aa-70cf77c7c30d,2022-10-09 00:52:43.104,DashMart1,Cincinnati,18310728.0,0.066667,0,16.483333,0,0,5,0,0,5,14.25,2.85,4,0,1,0.0,0.0,0.0,0.0,0,Sunday,True,Overnight(0-5),DashMart1,1,d18310728
1acfbcc9-70f2-471e-b351-034afe2628aa,2022-10-09 01:00:26.208,DashMart1,Cincinnati,9075548.0,6.983333,0,6.25,0,0,4,0,0,4,15.06,3.765,2,0,1,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d9075548
e26f65a5-7e16-4546-bd27-90617ad5a936,2022-10-09 01:06:08.352,DashMart1,Cincinnati,18310728.0,0.066667,0,2.45,0,0,3,0,0,3,13.97,4.656666666666667,2,0,1,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d18310728
d2b920bd-6669-45b4-b460-c9623d286e74,2022-10-09 01:06:18.720,DashMart1,Cincinnati,19453839.0,0.1,0,0.75,0,0,3,0,0,3,12.07,4.023333333333333,2,0,0,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d19453839
27c50a9c-b0a1-42fa-8f12-1fdbfe84e886,2022-10-09 01:10:07.680,DashMart1,Cincinnati,19453839.0,0.1,0,0.75,0,0,3,0,0,3,12.67,4.223333333333334,3,0,0,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d19453839
c574d6e2-9061-4591-bcef-6c6f93eac2b2,2022-10-09 01:11:54.816,DashMart1,Cincinnati,20624050.0,1.783333,0,0.2,0,0,4,0,0,4,20.06,5.015,2,0,0,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d20624050
b16d9be0-e606-41ea-a2bc-040afc161662,2022-10-09 01:12:07.776,DashMart1,Cincinnati,20624050.0,1.783333,0,0.2,0,0,5,0,0,5,20.650000000000002,4.130000000000001,2,0,0,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d20624050
e8eeda4a-ddb4-41c7-8e44-5d1819acb624,2022-10-09 01:14:04.416,DashMart1,Cincinnati,20628920.0,3.033333,0,2.883333,0,0,4,0,0,4,21.46,5.365,3,0,0,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d20628920
a2779d72-3e9a-4d0b-af67-8d5377b088df,2022-10-09 01:16:46.848,DashMart1,Cincinnati,18994983.0,1.566667,0,0.633333,0,0,4,0,0,4,30.96,7.74,2,0,1,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d18994983
c0e9cc3f-d66f-4e6d-9876-eaca118c2549,2022-10-09 01:27:07.200,DashMart1,Cincinnati,16556555.0,3.95,1,26.283333,0,0,3,0,0,3,7.57,2.5233333333333334,1,0,0,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d16556555
c67835f3-46d2-42a5-881c-6c45ab38d573,2022-10-09 01:30:06.912,DashMart1,Cincinnati,22582512.0,2.533333,0,1.483333,0,0,8,0,0,8,38.72,4.84,2,0,0,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d22582512
08580581-a881-4ca3-b786-8aa262ec1855,2022-10-09 01:30:32.832,DashMart1,Cincinnati,9910848.0,0.066667,0,0.766667,0,0,4,0,0,4,23.16,5.79,2,0,1,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d9910848
328d4c49-2bfa-4ea6-b4d4-5516f8c8b8d6,2022-10-09 01:31:59.232,DashMart1,Cincinnati,18547178.0,11.583333,0,17.116667,0,0,3,0,0,3,7.2700000000000005,2.4233333333333333,2,0,0,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d18547178
2cd1959a-9614-41f7-a240-9bc946403c7e,2022-10-09 01:36:55.584,DashMart1,Cincinnati,15328123.0,3.5,0,12.316667,0,0,3,0,0,3,13.97,4.656666666666667,2,0,1,0.0,0.0,0.0,0.0,1,Sunday,True,Overnight(0-5),DashMart1,1,d15328123
9a145e80-3270-4ec8-8615-0c0251d9aa19,2022-10-09 02:35:26.016,Grocery2,Cincinnati,11066881.0,18.9,1,,0,0,15,2,0,13,33.65,2.243333333333333,2,0,1,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,2,Sunday,True,Overnight(0-5),Grocery2/3,1,d11066881
9e3c54e0-37a8-423f-96be-5f8e3b2cb3c4,2022-10-09 06:40:22.656,Grocery1,Cincinnati,16652354.0,4.533333,0,2.666667,0,0,4,0,0,4,12.15,3.0375,2,0,1,0.0,0.0,0.0,0.0,6,Sunday,True,Morning(6-10),Grocery1,1,d16652354
75f49eb0-8ff8-46df-a099-9e1635042fa3,2022-10-09 07:28:57.792,DashMart1,Cincinnati,20573626.0,2.1,0,,0,0,2,0,0,2,8.48,4.24,2,0,1,0.0,0.0,0.0,0.0,7,Sunday,True,Morning(6-10),DashMart1,1,d20573626
0286b647-5d4f-4c92-82f1-69639176556b,2022-10-09 07:46:56.064,DashMart1,Cincinnati,7439554.0,1.6,0,,0,0,1,0,0,1,6.29,6.29,1,0,1,0.0,0.0,0.0,0.0,7,Sunday,True,Morning(6-10),DashMart1,1,d7439554
67b5d2ee-f2d3-4c97-bba7-2401328b3ebf,2022-10-09 08:06:29.376,DashMart1,Cincinnati,7439554.0,4.683333,0,0.383333,0,0,2,0,0,2,10.879999999999999,5.4399999999999995,2,0,1,0.0,0.0,0.0,0.0,8,Sunday,True,Morning(6-10),DashMart1,1,d7439554
39d7d40d-bb47-4482-b7bb-b7e981d66f27,2022-10-09 08:11:04.992,Grocery1,Cincinnati,10134768.0,13.466667,0,5.883333,0,0,4,1,0,3,9.85,2.4625,4,0,1,0.25,0.0,0.25,0.25,8,Sunday,True,Morning(6-10),Grocery1,1,d10134768
21dde21d-02e3-40fa-8a61-97c6d06729d5,2022-10-09 08:21:20.160,DashMart1,Cincinnati,7439554.0,1.6,0,0.233333,0,1,10,0,0,10,55.2,5.5200000000000005,5,0,1,0.0,0.0,0.0,0.0,8,Sunday,True,Morning(6-10),DashMart1,1,d7439554
eb6e9c75-40a8-41fe-bd9a-f1823214f182,2022-10-09 08:36:54.144,Grocery1,Cincinnati,19746601.0,3.3,0,0.216667,0,0,12,1,1,11,53.150000000000006,4.429166666666667,6,0,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,8,Sunday,True,Morning(6-10),Grocery1,1,d19746601
5af9dab2-a215-481c-ae35-f54936c8785e,2022-10-09 08:39:03.744,DashMart1,Cincinnati,1199119.0,4.116667,0,4.266667,0,0,1,0,0,1,14.49,14.49,1,0,0,0.0,0.0,0.0,0.0,8,Sunday,True,Morning(6-10),DashMart1,1,d1199119
cc86b299-9c53-4f7c-b71b-1cec07585b3f,2022-10-09 08:51:42.336,Grocery2,Cincinnati,3919502.0,13.616667,0,0.433333,0,0,2,0,0,2,16.1,8.05,1,0,0,0.0,0.0,0.0,0.0,8,Sunday,True,Morning(6-10),Grocery2/3,1,d3919502
51d34b0c-4f07-437f-ad7e-d3d7c87964a2,2022-10-09 08:54:42.912,Grocery1,Cincinnati,16872486.0,5.9,0,1.683333,0,0,4,0,0,4,20.3,5.075,4,0,1,0.0,0.0,0.0,0.0,8,Sunday,True,Morning(6-10),Grocery1,1,d16872486
6f890e06-c501-4fec-aa9e-b8fcdd98c61a,2022-10-09 08:56:45.600,DashMart1,Cincinnati,18892072.0,10.816667,0,1.616667,0,0,5,0,0,5,16.45,3.29,5,0,1,0.0,0.0,0.0,0.0,8,Sunday,True,Morning(6-10),DashMart1,1,d18892072
d2b1650f-1518-4475-ac90-8b4ed5dc296a,2022-10-09 08:57:34.848,DashMart1,Cincinnati,6383454.0,9.2,0,1.0,0,0,4,0,0,4,13.36,3.34,3,0,1,0.0,0.0,0.0,0.0,8,Sunday,True,Morning(6-10),DashMart1,1,d6383454
fb2f2beb-d66c-42d4-9fc1-576d376aca37,2022-10-09 08:59:16.800,Grocery3,Cincinnati,6249472.0,6.816667,0,5.083333,0,0,3,0,0,3,12.549999999999999,4.183333333333333,2,0,1,0.0,0.0,0.0,0.0,8,Sunday,True,Morning(6-10),Grocery2/3,1,d6249472
afba8b63-3665-4a7c-9566-b97c1af27dba,2022-10-09 09:03:30.816,DashMart1,Cincinnati,6383454.0,9.2,0,1.0,0,0,9,0,0,9,27.810000000000002,3.0900000000000003,3,0,1,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),DashMart1,1,d6383454
884eeb78-aa23-4cae-ba35-9b5a8cb62eef,2022-10-09 09:07:55.200,DashMart1,Cincinnati,3495732.0,5.433333,0,0.3,0,0,2,0,0,2,6.08,3.04,2,0,0,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),DashMart1,1,d3495732
be1fe528-3739-4a1e-9cb9-c9f4639a0719,2022-10-09 09:10:39.360,Grocery1,Cincinnati,15142296.0,8.266667,0,0.45,0,0,4,0,0,4,23.4,5.85,3,0,1,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),Grocery1,1,d15142296
56a6b849-32a5-4491-a840-0151a92896b7,2022-10-09 09:15:12.384,Grocery2,Cincinnati,21703353.0,4.566667,0,0.716667,0,0,19,1,0,18,71.7,3.7736842105263158,4,0,1,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,9,Sunday,True,Morning(6-10),Grocery2/3,1,d21703353
6819cee5-e8f0-483f-8770-546e56983af6,2022-10-09 09:18:10.368,Grocery3,Cincinnati,11541127.0,26.066667,0,3.55,0,0,8,2,1,6,31.85,3.98125,6,0,1,0.25,0.125,0.25,0.125,9,Sunday,True,Morning(6-10),Grocery2/3,1,d11541127
433c2ca2-9d55-44a8-99cd-5ac405b7785a,2022-10-09 09:18:25.920,DashMart1,Cincinnati,1636058.0,6.6,0,10.183333,0,0,2,0,0,2,5.68,2.84,2,0,0,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),DashMart1,1,d1636058
a153a062-7ba6-419a-b26e-246a057f8142,2022-10-09 09:33:22.752,Grocery1,Cincinnati,5356260.0,4.966667,0,0.15,0,0,5,0,0,5,28.85,5.7700000000000005,3,0,1,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),Grocery1,1,d5356260
2101ce91-c94c-4d6e-8042-ba648b277795,2022-10-09 09:36:40.608,DashMart1,Cincinnati,2486333.0,2.533333,0,0.5,0,0,3,0,0,3,23.67,7.890000000000001,3,0,1,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),DashMart1,1,d2486333
e60f77a2-7d65-436d-aecd-ad52322b02fd,2022-10-09 09:43:44.832,DashMart1,Cincinnati,993017.0,4.333333,0,16.416667,0,0,4,0,0,4,21.46,5.365,2,0,0,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),DashMart1,1,d993017
e01df9f3-ed6e-4829-8f32-06669e6637b7,2022-10-09 09:44:13.344,DashMart1,Cincinnati,10886969.0,1.966667,0,11.2,0,0,5,0,0,5,26.55,5.3100000000000005,4,0,1,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),DashMart1,1,d10886969
d39ac968-0e99-4a6e-9ef4-763773509892,2022-10-09 09:47:00.096,Grocery2,Cincinnati,18571130.0,5.233333,0,4.3,0,0,2,0,0,2,25.3,12.65,2,0,1,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),Grocery2/3,1,d18571130
8489edcd-6e07-4e0a-bdcc-e7ff8710ad5f,2022-10-09 09:49:22.656,Grocery2,Cincinnati,3919502.0,3.7,0,0.466667,0,0,10,0,0,10,28.95,2.895,5,0,1,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),Grocery2/3,1,d3919502
08a52d0e-1d7c-467a-90ca-367a723c450f,2022-10-09 09:59:15.360,Grocery1,Cincinnati,5356260.0,13.216667,0,0.45,0,0,3,0,0,3,24.15,8.049999999999999,1,0,0,0.0,0.0,0.0,0.0,9,Sunday,True,Morning(6-10),Grocery1,1,d5356260
02d60418-21f5-4f14-8304-115386b4bf25,2022-10-09 10:03:16.416,DashMart1,Cincinnati,993017.0,4.333333,0,3.05,0,0,4,0,0,4,19.26,4.815,3,0,0,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d993017
88eca7fa-9c70-4638-a0f4-a31bdd74c06c,2022-10-09 10:09:01.152,Grocery1,Cincinnati,15395463.0,,0,10.15,0,0,1,0,0,1,57.5,57.5,1,0,0,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),Grocery1,1,d15395463
07416b1b-913a-4ab6-8c94-e9418fcfee1c,2022-10-09 10:11:41.856,DashMart1,Cincinnati,4727679.0,1.783333,0,0.5,0,0,3,0,0,3,14.370000000000001,4.79,3,0,0,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d4727679
805dc069-9778-4491-8011-754ea811151d,2022-10-09 10:11:59.136,Grocery1,Cincinnati,6247972.0,7.816667,0,0.466667,0,0,6,3,2,3,71.95,11.991666666666667,3,0,0,0.5,0.3333333333333333,0.5,0.16666666666666669,10,Sunday,True,Morning(6-10),Grocery1,1,d6247972
ae558f7d-7ee0-47eb-a170-222b2f8d7479,2022-10-09 10:12:38.016,Grocery1,Cincinnati,17937384.0,4.366667,0,0.283333,0,1,5,2,2,3,26.0,5.2,4,0,1,0.4,0.4,0.4,0.0,10,Sunday,True,Morning(6-10),Grocery1,1,d17937384
b06019b3-51c6-4f26-a973-1b3b9ce07371,2022-10-09 10:17:49.056,DashMart1,Cincinnati,18892072.0,0.05,0,0.366667,0,0,2,0,0,2,8.98,4.49,2,0,0,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d18892072
1f8758a3-f2c3-4be2-b258-9c73bbe39708,2022-10-09 10:21:12.096,Grocery2,Cincinnati,18342531.0,7.466667,0,2.85,0,0,4,1,1,3,13.7,3.425,3,0,1,0.25,0.25,0.25,0.0,10,Sunday,True,Morning(6-10),Grocery2/3,1,d18342531
065abb63-5960-4a20-affc-0ce6dfe4d428,2022-10-09 10:24:55.008,DashMart1,Cincinnati,10260365.0,26.066667,1,1.75,0,0,2,0,0,2,10.68,5.34,2,0,1,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d10260365
cec21149-19e7-4527-9b27-f811ebc9dad7,2022-10-09 10:24:55.872,DashMart1,Cincinnati,18892072.0,2.816667,0,3.7,0,0,2,0,0,2,15.48,7.74,1,0,0,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d18892072
455c37a5-582c-4753-a74b-cfe797f645ae,2022-10-09 10:25:57.216,DashMart1,Cincinnati,15461116.0,6.25,0,3.25,0,0,4,0,0,4,27.76,6.94,2,0,0,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d15461116
b2a9bf55-db12-4da5-8e58-99bba47edbd4,2022-10-09 10:33:55.008,DashMart1,Cincinnati,11626091.0,2.466667,0,4.416667,0,0,4,0,0,4,17.86,4.465,4,0,1,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d11626091
69f5d123-e837-4da5-9d10-7be93deee106,2022-10-09 10:40:16.032,Grocery1,Cincinnati,18009153.0,21.333333,1,0.216667,0,0,9,2,1,7,34.8,3.8666666666666663,6,0,1,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,10,Sunday,True,Morning(6-10),Grocery1,1,d18009153
13408357-0ef1-4697-bb33-fbcc8ef02096,2022-10-09 10:41:34.656,DashMart1,Cincinnati,1199119.0,4.383333,0,1.35,0,0,3,0,0,3,16.17,5.390000000000001,2,0,0,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d1199119
bd3785f4-3271-4bf0-bb36-e2135264d5bd,2022-10-09 10:42:06.624,Grocery1,Cincinnati,15395463.0,0.983333,0,0.2,0,0,1,0,0,1,11.25,11.25,1,0,0,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),Grocery1,1,d15395463
05114a8d-789f-461b-8b88-532397f5abaf,2022-10-09 10:45:12.384,Grocery1,Cincinnati,16652354.0,5.35,0,4.983333,0,0,6,2,1,4,28.55,4.758333333333334,4,0,1,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,10,Sunday,True,Morning(6-10),Grocery1,1,d16652354
ce36afc5-e943-48bf-9ba2-e7c0330e9198,2022-10-09 10:46:50.016,DashMart1,Cincinnati,7439554.0,0.083333,0,0.116667,0,0,5,0,0,5,20.45,4.09,4,0,1,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d7439554
e2b4640f-a4ce-49b4-a1a7-751d54768fbb,2022-10-09 10:48:13.824,DashMart1,Cincinnati,1527717.0,4.416667,0,5.75,0,0,4,0,0,4,15.260000000000002,3.8150000000000004,3,0,1,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d1527717
20e52f04-1555-4368-a91f-b2f3fe4582e3,2022-10-09 10:48:46.656,Grocery1,Cincinnati,18711893.0,0.416667,0,0.083333,0,0,8,1,1,7,25.2,3.15,5,0,1,0.125,0.125,0.125,0.0,10,Sunday,True,Morning(6-10),Grocery1,1,d18711893
25ce1445-3146-4103-8b0e-2afe88b83685,2022-10-09 10:48:50.976,Grocery1,Cincinnati,10726849.0,6.65,1,0.316667,0,0,7,1,0,6,35.45,5.064285714285715,3,0,1,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,10,Sunday,True,Morning(6-10),Grocery1,1,d10726849
e2eb64e6-4aa3-408c-8aca-237c5eefc7a5,2022-10-09 10:51:29.952,DashMart1,Cincinnati,19311780.0,5.05,0,9.1,0,0,3,0,0,3,15.47,5.156666666666667,3,0,1,0.0,0.0,0.0,0.0,10,Sunday,True,Morning(6-10),DashMart1,1,d19311780
57f86215-177e-43c6-88c0-9d11a5605206,2022-10-09 10:58:15.168,Grocery1,Cincinnati,3348411.0,3.066667,0,0.116667,0,0,9,2,2,7,41.55,4.616666666666666,5,0,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,10,Sunday,True,Morning(6-10),Grocery1,1,d3348411
5635f09e-374d-4fc5-b302-0c9ae9325139,2022-10-09 10:58:40.224,Grocery1,Cincinnati,20813779.0,8.25,0,10.216667,0,0,6,1,1,5,27.8,4.633333333333334,3,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,10,Sunday,True,Morning(6-10),Grocery1,1,d20813779
317b91b3-4d2f-4746-9187-7531800d5a69,2022-10-09 11:00:36.864,Grocery2,Cincinnati,4834439.0,3.916667,0,4.166667,0,1,7,1,1,6,48.25,6.892857142857143,6,0,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,11,Sunday,True,Midday(11-14),Grocery2/3,1,d4834439
abfa3be5-aeea-4387-b1a8-7868c635fc6d,2022-10-09 11:06:24.192,DashMart1,Cincinnati,20382487.0,0.033333,0,0.216667,0,0,2,0,0,2,18.98,9.49,2,0,1,0.0,0.0,0.0,0.0,11,Sunday,True,Midday(11-14),DashMart1,1,d20382487
ca65e329-05e3-49a0-aae6-129ffd2f004e,2022-10-09 11:09:10.944,Grocery1,Cincinnati,19474790.0,4.75,0,5.883333,0,0,8,3,2,5,38.55,4.81875,4,0,0,0.375,0.25,0.375,0.125,11,Sunday,True,Midday(11-14),Grocery1,1,d19474790
